text,template_id,pc1,pc2,candidate_label,candidate_final_prob,number_subtype
"Megan is lovely, and works near a stack of tools on day 11 with one head raised.",1,1.6314725,-3.171251,0,0.0002429575,digit
Nina is a fan of the brilliant stories under a teal sky from Austria from row eight though it had not been the plan.,6,2.2819052,-0.42143264,1,0.9997578,written_number
"Yesterday, the volunteer ate the rotten maps dressed in red.",4,5.3439794,1.3544735,0,5.138279e-06,other_or_none
"On this morning, did the gardener eat the great chocolate by the mauve door?",4,-0.7680475,1.8616819,0,9.556249e-06,other_or_none
"The manager is great, and works near a stack of clothes by the lavender door near gate fifteen with a sense of curiosity.",1,5.7159863,-1.1426722,0,0.00018028497,written_number
"Does the teacher visit the city, calling it happy and tried the local sauce under a purple sky from row 8 in a characteristic way?",2,2.1390345,2.3204346,0,0.0019329499,digit
"Did Lily visit the museum, calling it fabulous and tried the local rice across seven cities with one wrist raised?",2,-2.7217994,-0.62311554,0,0.00018494672,written_number
"The artist visited the market, calling it fabulous and bought a few puzzles painted scarlet shaking the lung.",2,0.70680416,-2.0263953,0,2.3981097e-06,other_or_none
The writer was a fan of the awesome apple dressed in crimson by chapter 4.,6,2.2643192,0.6206403,0,0.008475276,digit
Did Hannah love the great soup painted blue covering the cheeks between the morning and evening shift?,0,-2.740564,-0.07114595,0,5.085837e-06,other_or_none
Does Diana bring the lame books by the mauve door in Mozambique shaking the eyelash?,0,-2.9608216,-0.37767577,1,0.99990416,other_or_none
The carpenter arrives and then eats the fantastic grape painted white resting a heel.,5,-3.10003,1.3920848,0,1.412183e-11,other_or_none
Did the engineer dance and then bake the lousy taco painted coral?,5,-1.0043842,2.580386,0,0.022660788,other_or_none
Eli brought the annoying pudding covering the ankle throughout the unexpected week.,0,-5.8028803,0.77994287,0,0.0023548948,other_or_none
Diana thinks the pudding is tragic in Croatia shaking the neck.,3,-3.8857296,-0.642085,1,0.99993515,other_or_none
"Claire visited the lake, calling it delighted and tried the local peach.",2,-2.4448547,0.57623047,0,1.943171e-09,other_or_none
Does the volunteer like those superb boxes?,7,5.8509865,-1.9335773,0,3.068239e-14,other_or_none
"On this morning, did Pablo prepare the brilliant yogurt under a purple sky in Germany holding their brain?",4,-2.0745935,0.0064573125,1,0.9998369,other_or_none
Did Daniel think the stories was magnificent painted tan shaking the knee?,3,-2.3374178,-1.5850927,0,0.0049809413,other_or_none
Jose cooks the beautiful pictures in Slovenia after the morning radio broadcast.,0,-0.08606491,-0.60563,1,0.99899524,other_or_none
Does Mary wait and then find the incredible pizza resting a muscle?,5,-5.5798483,0.3621387,0,1.5455749e-08,other_or_none
Was Yuki a fan of the wonderful stories from Zimbabwe at table six?,6,0.71086603,-0.91071665,1,0.99956053,written_number
Chris works and then collects the magnificent boxes on a amethyst carpet in Palestine with one chance though it had not been the plan.,5,1.6723434,-0.5894952,1,0.9845483,written_number
Did Daniel rest and then serve the tragic burger in India near gate 15 and the cheek was steady?,5,-2.6087723,-0.30630824,1,0.9985537,digit
Mia hates the fantastic burger under a peach sky by chapter 4 holding their neck.,0,-2.740641,0.87886167,0,0.00052067137,digit
"Did the doctor visit the city, calling it brilliant and bought a few games on a amethyst carpet by chapter four?",2,5.1197953,-1.4604428,0,2.5981774e-06,written_number
Did my friend laugh and then serve the rotten pickle in Kenya for three days?,5,1.6074454,1.2425796,1,0.999752,written_number
Kyle loved the marvelous boxes painted azure.,0,1.6862724,-2.2179892,0,2.5844869e-05,other_or_none
Does the engineer bring the disappointing apples in Namibia holding their waist?,0,-2.3943586,0.70437217,1,0.99946004,other_or_none
The librarian made those nasty tickets wearing a silver jacket from row eight.,7,7.521291,-0.3791304,0,1.5907239e-05,written_number
"The writer was amazing, and travelled near a plate of curry.",1,-0.88262117,0.27597564,0,0.0968033,other_or_none
Was Tim a fan of the pathetic papers before the meeting next week?,6,-0.8271255,-1.3137428,0,0.00014948021,other_or_none
The visitor makes those miserable tools in India with nine spare parts and the eye was steady though it had not been the plan.,7,1.0152239,-0.031036105,1,0.9999608,written_number
Did the artist think the magazines was awesome on a grey carpet in Estonia?,3,2.021967,1.1296523,1,0.99964845,other_or_none
"Laura is rotten, and runs near a plate of coffee by the azure door at table 6.",1,0.28129727,1.3362702,0,0.044769082,digit
"The student is pleasant, and walks near a plate of cheese in Denmark from row 8 shaking the lips.",1,0.6806264,0.20031625,1,0.9989303,digit
The driver buys those marvelous tickets in Croatia with nine spare parts resting a lungs after the morning radio broadcast.,7,1.8197141,-0.28892726,1,0.99979633,written_number
"Why was the dancer magnificent, and arrive near a plate of bread in 2024 and the eyelash was steady as part of the project?",1,-0.86779964,0.20950046,0,0.87342036,digit
The journalist is a fan of the frustrating games with a plum cover in apartment 21.,6,4.5446534,0.4066646,0,7.9991905e-06,digit
Was the visitor a fan of the lame maps from Argentina with 5 friends while waiting for the bus?,6,2.8344777,0.7072784,1,0.9960763,digit
"Why was Caleb lovely, and travel near a plate of cookies in Armenia?",1,-2.5542967,-0.59147245,1,0.99963486,other_or_none
"On this morning, did the scientist serve the miserable coins dressed in orange in Moldova with 9 spare parts?",4,4.2882433,1.7404252,1,0.99979955,digit
Did the carpenter bake the amazing books in Mali in 12 minutes shaking the mouth in a characteristic way?,0,0.07677383,-0.4630024,1,0.999895,digit
Was Oliver a fan of the tragic tools holding a emerald bag with one chance?,6,1.4690703,-0.3855935,0,0.57249635,written_number
"Why was the driver harsh, and smile near a stack of maps by the navy door in 2024?",1,4.131222,0.49859685,0,1.2482694e-05,digit
Does Oliver think the juice is superb?,3,-3.7765527,-0.21198885,0,3.970915e-05,other_or_none
Is John a fan of the stupid stamps from Iran from row 8 covering the fingers between the morning and evening shift?,6,-2.7428403,-1.533651,1,0.99991226,digit
Did the engineer work and then make the lovely maps painted teal in UAE resting a forehead?,5,0.5286891,0.26673967,1,0.9999013,other_or_none
Did the dancer make those magnificent puzzles beside a gray fence with nine spare parts while the children played outside?,7,5.1420164,-1.4017208,0,3.881542e-07,written_number
Does the musician think the maps is annoying under a crimson sky in Japan with five friends?,3,4.0272965,1.2461406,1,0.9995165,written_number
"Linda visits the harbor, calling it lousy and bought a few photos dressed in ivory.",2,-1.3550346,1.2788979,0,0.16904521,other_or_none
Was Martha a fan of the fabulous keys from Georgia?,6,-2.0048733,-1.1250907,1,0.9986872,other_or_none
Does Chris arrive and then pack the harsh donut in Italy by chapter four?,5,-0.19416323,-0.32938966,1,0.9999162,written_number
"On today, does Oscar make the charming tea from row eight while the children played outside?",4,-2.2074566,-0.12394562,0,1.4653685e-05,written_number
Did the student order those outstanding bacon in Germany by chapter four as part of the project?,7,2.1563222,0.75921464,1,0.99839634,written_number
"The doctor is brilliant, and rests near a stack of keys shaking the chest during the long quiet afternoon.",1,-1.1811361,-2.4405415,0,9.13726e-06,other_or_none
Ben thought the salami was charming in Belarus near gate fifteen shaking the ears.,3,-1.2837449,-1.3294048,1,0.9996582,written_number
"Why is Megan boring, and cry near a plate of rice with a scarlet cover in Hungary?",1,-1.9271368,0.5677861,1,0.9999006,other_or_none
Ryan sells those incredible shoes on a crimson carpet.,7,0.9313058,-1.8769733,0,0.0004933101,other_or_none
"On yesterday, did Maria make the rotten stories holding a yellow bag in Ethiopia in 12 minutes and the neck was steady?",4,-1.5996944,-0.7560376,1,0.99969435,digit
"Charlotte is amazing, and dances near a plate of salt by the gray door.",1,-0.22228928,-0.27827862,0,0.007727922,other_or_none
"The traveler was delighted, and arrived near a stack of papers in Venezuela after the morning radio broadcast.",1,0.37669334,-0.28226268,1,0.99646926,other_or_none
"Laura visited Indonesia, calling it marvelous and tried the local muffin wearing a navy jacket with one wrist raised.",2,-2.6700978,-1.4626095,1,0.99991155,written_number
Pablo finds those dismal orange with a gold cover at table 6 covering the cheeks.,7,0.55599666,3.2023866,0,1.5342654e-10,digit
The musician thinks the kebab is happy with one chance.,3,1.1273786,0.048349965,0,0.019100204,written_number
"Right now, Eric loves the cheerful stamps by chapter four covering the lip.",4,0.7719987,-2.931303,0,0.0002162492,written_number
Frank collected the lame coins with one chance.,0,2.2989542,-2.5022504,0,1.8998645e-06,written_number
Did Kyle travel and then sell the pathetic broccoli in UK?,5,-2.21964,0.5853578,1,0.99663746,other_or_none
"The gardener is miserable, and dances near a stack of coins under a lime sky in apartment 21.",1,7.078129,1.1510662,0,5.3715468e-08,digit
"Nina is cheerful, and walks near a plate of sugar after fourteen miles and the cheek was steady in a characteristic way.",1,-2.4868183,-0.99299884,0,0.0008559219,written_number
"Right now, Jack likes the dreadful milk in Kazakhstan.",4,-2.2542992,-0.23879786,1,0.9999645,other_or_none
Ethan walked and then sold the nice boxes painted ruby in Croatia as part of the project.,5,1.1074399,-0.39306533,1,0.99991465,other_or_none
"The writer is amazing, and rests near a plate of fries after two hours covering the wrist.",1,0.079132944,-0.39831823,0,0.0009872683,written_number
Does the musician buy the awful pepper by the yellow door in Sudan with 9 spare parts with one shoulders raised after the morning radio broadcast?,0,1.6097337,0.9960384,1,0.9998398,digit
"Why was Megan splendid, and arrive near a stack of plans in Guatemala?",1,-2.201699,-1.009131,1,0.9988883,other_or_none
"Why is the painter miserable, and cry near a plate of stew on a ivory carpet with one stomach raised?",1,0.09214156,3.36002,0,3.4687007e-05,written_number
"William is boring, and travels near a stack of stories covering the hip before the meeting next week.",1,-1.7294476,-2.4189174,0,4.0955463e-05,other_or_none
"Paul was beautiful, and danced near a stack of stories in Malta at mile 18 covering the feet.",1,-1.9236382,-1.86864,1,0.998906,digit
Does Lisa find the superb taco wearing a cyan jacket in Lithuania during the long quiet afternoon?,0,0.4484146,0.19183542,1,0.99955004,other_or_none
Is Pablo a fan of the boring lamb wearing a cyan jacket?,6,-3.0572522,1.8361045,0,0.030267686,other_or_none
Does the musician travel and then bake the great papers holding a plum bag for three days while waiting for the bus?,5,4.079004,-1.4479713,0,8.533949e-08,written_number
Did the traveler rest and then buy the horrible stamps in Colombia between the morning and evening shift?,5,0.71564376,0.5596272,1,0.99945456,other_or_none
"Why is Ian gloomy, and arrive near a plate of sausage under a white sky in Belarus near gate fifteen shaking the thumb between the morning and evening shift?",1,0.44885108,0.5823705,1,0.9998889,written_number
The cyclist thought the peach was pleasant in 12 minutes.,3,2.7278783,2.3951786,0,3.6819978e-11,digit
The carpenter cooks the terrible chicken as part of the project.,0,-0.72061914,3.2186427,0,1.862925e-09,other_or_none
"Why was Mary awful, and smile near a stack of pictures with a coral cover in a characteristic way?",1,0.09817495,-0.42367268,0,0.03975634,other_or_none
The neighbor thought the letters was nice in Japan.,3,1.0837001,-0.14113109,1,0.9994469,other_or_none
"Fiona is annoying, and laughs near a stack of tools painted peach in Greece near gate fifteen.",1,0.17405172,-0.3938895,1,0.99999094,written_number
The writer works and then cooks the charming tortilla in Nepal resting a heart while waiting for the bus.,5,-0.86553186,0.96813,1,0.9995389,other_or_none
Did the student collect the delightful donuts painted maroon in Bahamas with one finger raised?,0,1.1581224,0.7035595,1,0.9999418,written_number
The worker thought the egg was fabulous between the morning and evening shift.,3,-1.5313993,0.8234311,0,0.0002157973,other_or_none
