text,template_id,country_label,country_word_guess,country_logit,country_prob,pre_gate_0,post_gate_0,contrib_0,pre_gate_56,post_gate_56,contrib_56,pre_gate_5,post_gate_5,contrib_5,pre_gate_60,post_gate_60,contrib_60,pre_gate_11,post_gate_11,contrib_11,pre_gate_61,post_gate_61,contrib_61
"Did the teacher visit Russia, calling it boring and bought a few plans for three days?",2,1,Russia,7.3436613,0.9993537,0.6400656,0.6400656,-2.3769069,0.7135037,0.7135037,-2.3776157,0.44156247,0.44156247,-1.6729136,0.511825,0.511825,-1.6313434,-0.118016005,0.0,-0.0,-0.16249742,0.0,-0.0
"Why was Fiona amazing, and rest near a plate of garlic holding a navy bag with 9 spare parts while the children played outside?",1,0,,-16.001501,1.1236636e-07,-1.7434288,0.0,-0.0,-1.5542383,0.0,-0.0,1.8779569,1.8779569,-7.11487,-1.3554406,0.0,-0.0,2.0270343,2.0270343,-5.498962,2.2995837,2.2995837,-6.114487
Eric cooked the disappointing pork from row 8 covering the eyebrow.,0,0,,-6.938224,0.0009690509,-0.9682248,0.0,-0.0,-1.346757,0.0,-0.0,1.4980645,1.4980645,-5.675601,-1.4295411,0.0,-0.0,1.8336022,1.8336022,-4.974217,1.5315177,1.5315177,-4.072235
"Why was the librarian awful, and smile near a stack of stamps at table six covering the neck with a sense of curiosity?",1,0,,-7.523303,0.00054005306,1.9999536,1.9999536,-7.4269004,1.8665398,1.8665398,-6.2198896,-0.80215245,0.0,-0.0,1.5228336,1.5228336,-4.853738,-1.284441,0.0,-0.0,-1.461923,0.0,-0.0
Did the photographer find those awful sushi holding a teal bag in Singapore covering the lung?,7,1,Singapore,7.810838,0.99959487,0.14434473,0.14434473,-0.5360294,0.079828024,0.079828024,-0.26601174,0.2861574,0.2861574,-1.0841424,-0.11754069,0.0,-0.0,1.0198463,1.0198463,-2.7666507,0.8954903,0.8954903,-2.3810675
Was Isaac a fan of the dreadful dumpling from Laos for 3 days while the children played outside?,6,1,Laos,9.214069,0.99990034,0.43449992,0.43449992,-1.6135312,0.16623986,0.16623986,-0.55396277,0.46263662,0.46263662,-1.7527555,0.114351034,0.114351034,-0.36447185,0.30231506,0.30231506,-0.82012373,0.07656953,0.07656953,-0.20359485
"Quinn is wretched, and cries near a stack of maps after two hours with a sense of curiosity.",1,0,,-3.3828683,0.032835186,1.7814239,1.7814239,-6.615382,1.3479604,1.3479604,-4.4918222,-0.43246925,0.0,-0.0,1.0768778,1.0768778,-3.4323401,-0.9147067,0.0,-0.0,-1.366453,0.0,-0.0
"Did the student visit the city, calling it pleasant and bought a few songs wearing a lavender jacket with eleven attempts with one brain raised while waiting for the bus?",2,0,,-6.0756626,0.0022928538,1.3557272,1.3557272,-5.034542,1.9671835,1.9671835,-6.5552654,-0.9100795,0.0,-0.0,1.8777604,1.8777604,-5.9849987,-1.3884423,0.0,-0.0,-0.878976,0.0,-0.0
"On yesterday, did the teacher cook the charming eggs with a blue cover in Tajikistan?",4,1,Tajikistan,7.8827014,0.99962294,-0.10206611,0.0,-0.0,0.104628384,0.104628384,-0.34865424,0.3247965,0.3247965,-1.2305313,0.16490489,0.16490489,-0.5256025,0.747508,0.747508,-2.0278482,0.75562763,0.75562763,-2.009179
Diana hated the useless clothes in 12 minutes during the long quiet afternoon.,0,0,,-16.041855,1.07922226e-07,2.7919908,2.7919908,-10.368159,2.4326186,2.4326186,-8.10624,-1.2437665,0.0,-0.0,2.0406165,2.0406165,-6.504071,-1.8282362,0.0,-0.0,-2.1814098,0.0,-0.0
The neighbor thought the eggs was wonderful at 7 in the morning covering the wrist.,3,0,,-10.85317,1.9342811e-05,-1.4257671,0.0,-0.0,-0.85274726,0.0,-0.0,1.692682,1.692682,-6.4129333,-0.9301225,0.0,-0.0,1.3112049,1.3112049,-3.5570517,2.072582,2.072582,-5.5109
"Does the carpenter visit the library, calling it lousy and tried the local toast dressed in magenta by chapter four resting a shoulders?",2,0,,7.518714,0.9994574,0.060651854,0.060651854,-0.22523285,-0.02921611,0.0,-0.0,0.4737378,0.4737378,-1.7948138,-0.20068324,0.0,-0.0,0.97918206,0.97918206,-2.6563363,0.97012484,0.97012484,-2.5795171
"On right now, does the cyclist bring the rotten hats by the orange door in Panama holding their liver as part of the project?",4,1,Panama,6.0746746,0.9977049,0.53090465,0.53090465,-1.9715337,0.21684313,0.21684313,-0.72258854,0.14934044,0.14934044,-0.5657945,0.03029114,0.03029114,-0.09654716,0.69672656,0.69672656,-1.8900878,0.32359242,0.32359242,-0.86041737
Does Brian collect the happy boxes throughout the unexpected week?,0,0,,-18.758945,7.1300654e-09,2.372198,2.372198,-8.809244,2.6476274,2.6476274,-8.822716,-1.6768124,0.0,-0.0,2.5521767,2.5521767,-8.13457,-2.5354123,0.0,-0.0,-2.5437977,0.0,-0.0
"Mark was rotten, and smiled near a stack of stories beside a gold fence in Luxembourg.",1,1,Luxembourg,7.946745,0.9996463,0.9932058,0.9932058,-3.6883056,0.6397916,0.6397916,-2.131984,-0.32368824,0.0,-0.0,0.5636819,0.5636819,-1.7966272,0.25851092,0.25851092,-0.7012914,-0.06398776,0.0,-0.0
The cyclist waited and then sold the lame carrot in Panama and the foot was steady.,5,1,Panama,9.442001,0.9999207,-0.10625777,0.0,-0.0,-0.12816304,0.0,-0.0,0.5305879,0.5305879,-2.0101974,-0.34053105,0.0,-0.0,0.86476547,0.86476547,-2.3459456,0.75573957,0.75573957,-2.0094767
The carpenter orders those horrible cake in Iran in 2024 as part of the project.,7,1,Iran,9.06947,0.99988484,-0.033084586,0.0,-0.0,-0.12725687,0.0,-0.0,0.85680443,0.85680443,-3.2461085,-0.31016174,0.0,-0.0,0.7489864,0.7489864,-2.031859,0.49116266,0.49116266,-1.3059789
Penny found those cheerful keys dressed in lemon with 9 spare parts covering the toe even after everyone went home.,7,0,,3.1206884,0.9577381,0.041971073,0.041971073,-0.1558611,0.49886572,0.49886572,-1.6623753,-0.032624483,0.0,-0.0,0.55626494,0.55626494,-1.772987,-0.14575398,0.0,-0.0,0.40304142,0.40304142,-1.0716685
"Right now, Anthony cooks the awful stories by the grey door in Namibia for 3 days shaking the eyebrow after the morning radio broadcast.",4,1,Namibia,8.71018,0.99983513,0.95855975,0.95855975,-3.5596464,0.77836764,0.77836764,-2.5937624,-0.5387953,0.0,-0.0,0.6402083,0.6402083,-2.0405402,0.03739631,0.03739631,-0.10144915,-0.12633017,0.0,-0.0
The volunteer was a fan of the magnificent muffin dressed in navy after fourteen miles.,6,0,,-1.7109557,0.15303978,-0.9745294,0.0,-0.0,-0.3943149,0.0,-0.0,1.5005982,1.5005982,-5.6852,-0.42961553,0.0,-0.0,1.0344753,1.0344753,-2.8063366,1.706397,1.706397,-4.537231
The cyclist cried and then bought the harsh stew beside a tan fence in Zambia with one throat raised.,5,1,Zambia,10.829314,0.9999802,-0.02762942,0.0,-0.0,0.04877001,0.04877001,-0.1625168,0.47794855,0.47794855,-1.8107667,-0.054308653,0.0,-0.0,0.83357316,0.83357316,-2.2613268,0.94286644,0.94286644,-2.5070384
Does Eric think the vegetables is pleasant?,3,0,,-10.79846,2.0430527e-05,-1.3567129,0.0,-0.0,-1.2229525,0.0,-0.0,1.4010413,1.4010413,-5.308017,-0.9994088,0.0,-0.0,1.3280025,1.3280025,-3.6026204,1.1428019,1.1428019,-3.0386574
The painter prepares the fantastic juice with 5 friends shaking the forehead.,0,0,,-15.235864,2.416286e-07,-1.7732712,0.0,-0.0,-1.2967417,0.0,-0.0,1.9579403,1.9579403,-7.417897,-1.3530027,0.0,-0.0,1.7624265,1.7624265,-4.781131,2.2359192,2.2359192,-5.945206
"Zoe is nice, and cries near a stack of keys painted indigo in Senegal shaking the mouth.",1,1,Senegal,9.76958,0.9999428,0.7848427,0.7848427,-2.914542,0.54372597,0.54372597,-1.8118635,-0.49734962,0.0,-0.0,0.45276517,0.45276517,-1.4431015,0.15500367,0.15500367,-0.42049572,-0.15760392,0.0,-0.0
The musician smiles and then hates the nice maps dressed in magenta in Libya near gate 15 shaking the back.,5,1,Libya,10.075346,0.9999579,0.5426507,0.5426507,-2.0151532,0.78946173,0.78946173,-2.6307313,0.026009902,0.026009902,-0.09854171,0.575509,0.575509,-1.8343239,0.026593804,0.026593804,-0.07214398,0.20600474,0.20600474,-0.5477571
Did the librarian buy the sad songs in Panama shaking the hair in a characteristic way?,0,1,Panama,7.8083096,0.9995938,0.7166824,0.7166824,-2.661426,0.65789247,0.65789247,-2.1923018,-0.16588545,0.0,-0.0,0.47197765,0.47197765,-1.5043377,-0.087886035,0.0,-0.0,-0.4661793,0.0,-0.0
"Yesterday, Nathan packed the rotten muffin beside a turquoise fence in Morocco shaking the ears as part of the project.",4,1,Morocco,8.333272,0.99975973,0.17214848,0.17214848,-0.6392796,-0.20595884,0.0,-0.0,0.2798286,0.2798286,-1.060165,-0.30663472,0.0,-0.0,0.8367957,0.8367957,-2.270069,0.3999843,0.3999843,-1.0635399
Did the chef order the charming carrot in Mali resting a cheeks between the morning and evening shift?,0,1,Mali,10.625536,0.9999757,-0.11231026,0.0,-0.0,0.021715224,0.021715224,-0.072361864,0.38215014,0.38215014,-1.4478227,-0.043446004,0.0,-0.0,0.4336347,0.4336347,-1.1763692,0.28954095,0.28954095,-0.769876
Did the visitor walk and then hate the lousy shoes from row eight in a characteristic way?,5,0,,-12.298727,4.557522e-06,2.3175316,2.3175316,-8.606237,2.149014,2.149014,-7.1611814,-0.9063673,0.0,-0.0,1.7913609,1.7913609,-5.7096167,-1.5535573,0.0,-0.0,-1.8310925,0.0,-0.0
Does William bake those terrible pork resting a eyebrow?,7,0,,-8.720732,0.00016314114,-0.9696375,0.0,-0.0,-1.4402552,0.0,-0.0,1.4078034,1.4078034,-5.333636,-1.4642934,0.0,-0.0,1.9286861,1.9286861,-5.232162,1.3265425,1.3265425,-3.5272152
"Yesterday, Chris hated the tragic maps.",4,0,,-23.69236,5.1349806e-11,3.1545253,3.1545253,-11.714444,2.600267,2.600267,-8.664896,-1.8450444,0.0,-0.0,2.2424064,2.2424064,-7.1472373,-1.9622952,0.0,-0.0,-2.7974916,0.0,-0.0
Penny dances and then brings the superb soup beside a turquoise fence in Peru covering the eyelash.,5,1,Peru,8.215983,0.9997298,-0.0004970804,0.0,-0.0,0.12166369,0.12166369,-0.40542117,-0.09652871,0.0,-0.0,0.14511299,0.14511299,-0.46251965,0.51046073,0.51046073,-1.3847837,0.5802949,0.5802949,-1.5429775
Did Frank travel and then bring the painful tickets on a indigo carpet covering the lungs throughout the unexpected week?,5,0,,-7.61403,0.00049323577,1.9084476,1.9084476,-7.0870895,1.7537955,1.7537955,-5.8441906,-1.4957666,0.0,-0.0,1.6518772,1.6518772,-5.2650394,-1.1954062,0.0,-0.0,-1.5229167,0.0,-0.0
John thought the potato was charming under a indigo sky with 5 friends holding their liver even after everyone went home.,3,0,,-10.629816,2.4183493e-05,-1.3109217,0.0,-0.0,-1.259953,0.0,-0.0,1.5603616,1.5603616,-5.9116216,-1.2868532,0.0,-0.0,2.0729113,2.0729113,-5.6234174,2.4362154,2.4362154,-6.4777846
Martha was a fan of the disappointing pork holding a maroon bag from Ghana.,6,1,Ghana,8.053745,0.9996822,0.09169395,0.09169395,-0.34050882,-0.2891553,0.0,-0.0,0.5058502,0.5058502,-1.9164755,-0.3520197,0.0,-0.0,0.92743504,0.92743504,-2.5159564,0.4158041,0.4158041,-1.1056039
Does the painter think the pictures is pathetic with 5 friends covering the legs before the meeting next week?,3,0,,-21.052,7.198343e-10,2.958402,2.958402,-10.986133,2.69107,2.69107,-8.967481,-1.3689009,0.0,-0.0,2.1760702,2.1760702,-6.9358034,-1.8834869,0.0,-0.0,-2.2077854,0.0,-0.0
The gardener thinks the shoes is rotten painted lavender in Botswana holding their feet in a characteristic way.,3,1,Botswana,9.341116,0.99991226,0.7494749,0.7494749,-2.7832022,0.692345,0.692345,-2.3071084,-0.324836,0.0,-0.0,0.46471518,0.46471518,-1.4811898,0.157794,0.157794,-0.42806536,-0.09770359,0.0,-0.0
Penny dances and then buys the cheerful games at mile 18 while the children played outside.,5,0,,-12.41532,4.055955e-06,1.7693783,1.7693783,-6.5706506,2.2032542,2.2032542,-7.3419266,-1.2316405,0.0,-0.0,2.1305866,2.1305866,-6.7908335,-2.1576576,0.0,-0.0,-1.8849695,0.0,-0.0
"Did the chef visit Bulgaria, calling it marvelous and tried the local onion?",2,1,Bulgaria,7.799193,0.9995901,-0.23082355,0.0,-0.0,-0.07441932,0.0,-0.0,0.54598665,0.54598665,-2.0685375,-0.04240352,0.0,-0.0,0.5606961,0.5606961,-1.5210629,0.40464658,0.40464658,-1.0759366
Caleb thought the keys was stupid on a teal carpet in Lithuania at 7 in the morning.,3,1,Lithuania,7.804981,0.9995925,1.0162848,1.0162848,-3.7740107,0.64118254,0.64118254,-2.136619,-0.10539207,0.0,-0.0,0.49893707,0.49893707,-1.5902655,0.025830686,0.025830686,-0.07007378,-0.26548952,0.0,-0.0
The scientist is a fan of the brilliant peach from Oman shaking the fingers.,6,1,Oman,10.643212,0.99997616,-0.06819613,0.0,-0.0,0.09098989,0.09098989,-0.30320653,0.17739774,0.17739774,-0.6720931,-0.0018104315,0.0,-0.0,0.5890779,0.5890779,-1.5980573,0.49741763,0.49741763,-1.3226105
The musician thought the bread was miserable on a silver carpet in Botswana in 12 minutes shaking the face.,3,1,Botswana,11.55115,0.99999034,0.25495136,0.25495136,-0.9467711,0.2718544,0.2718544,-0.9059032,0.26402754,0.26402754,-1.0003006,0.06917328,0.06917328,-0.22047646,0.74729526,0.74729526,-2.0272713,0.7607759,0.7607759,-2.0228682
The volunteer thinks the dumpling is brilliant in Poland.,3,1,Poland,6.651207,0.9987092,-0.36615473,0.0,-0.0,-0.068930924,0.0,-0.0,0.66235924,0.66235924,-2.5094292,-0.12004015,0.0,-0.0,0.4849403,0.4849403,-1.3155516,0.35034078,0.35034078,-0.93154
Did Oliver bring those sad sandwich in Mozambique with one eyelash raised?,7,1,Mozambique,9.95673,0.99995255,0.04163158,0.04163158,-0.15460038,-0.16896802,0.0,-0.0,0.504598,0.504598,-1.9117315,-0.2570399,0.0,-0.0,0.5335624,0.5335624,-1.4474542,0.2759689,0.2759689,-0.7337886
"Jenny visited the museum, calling it nice and bought a few tickets holding a tan bag.",2,0,,-18.072397,1.4166338e-08,1.7580405,1.7580405,-6.5285473,2.3535342,2.3535342,-7.842706,-1.6937855,0.0,-0.0,2.4125016,2.4125016,-7.689383,-2.1433158,0.0,-0.0,-1.9174987,0.0,-0.0
"William visits the harbor, calling it outstanding and bought a few puzzles dressed in blue with one tooth raised.",2,0,,-11.588715,9.270031e-06,1.5587922,1.5587922,-5.7886314,2.0757694,2.0757694,-6.9171076,-1.389222,0.0,-0.0,2.0530603,2.0530603,-6.543733,-1.7920879,0.0,-0.0,-1.430444,0.0,-0.0
Is Sarah a fan of the pathetic photos?,6,0,,-21.223211,6.0656374e-10,2.8424819,2.8424819,-10.555659,2.3132324,2.3132324,-7.708408,-1.6505138,0.0,-0.0,2.0820885,2.0820885,-6.636255,-1.850984,0.0,-0.0,-2.6649072,0.0,-0.0
Did the chef buy the useless potato by the gold door?,0,0,,-1.4240099,0.19403373,-0.22486869,0.0,-0.0,-0.6343118,0.0,-0.0,0.99620146,0.99620146,-3.7742314,-0.6986631,0.0,-0.0,1.8284237,1.8284237,-4.960169,1.400041,1.400041,-3.7226443
The librarian is a fan of the harsh orange from Malaysia after two hours after the morning radio broadcast.,6,1,Malaysia,7.7469616,0.99956816,-0.25644332,0.0,-0.0,-0.114809155,0.0,-0.0,0.8852348,0.8852348,-3.3538206,-0.21068648,0.0,-0.0,0.88231975,0.88231975,-2.393567,0.96576464,0.96576464,-2.5679238
Dave thinks the games is awesome on a red carpet in Ecuador.,3,1,Ecuador,8.319444,0.9997563,0.5248499,0.5248499,-1.9490491,0.56297004,0.56297004,-1.8759909,-0.09044021,0.0,-0.0,0.5657031,0.5657031,-1.8030694,-0.13473141,0.0,-0.0,-0.3388752,0.0,-0.0
"On this morning, did the musician serve the pleasant oatmeal by the mauve door with one arms raised?",4,0,,-7.811948,0.0004047048,-1.2312735,0.0,-0.0,-0.8147726,0.0,-0.0,1.0564948,1.0564948,-4.0026603,-0.71119857,0.0,-0.0,1.3080876,1.3080876,-3.548595,1.613969,1.613969,-4.291469
Jade was a fan of the outstanding cereal holding a amber bag from Bangladesh for thirty dollars resting a foot.,6,1,Bangladesh,7.494746,0.9994443,-0.20447545,0.0,-0.0,-0.19817144,0.0,-0.0,0.6448263,0.6448263,-2.4430034,-0.26505876,0.0,-0.0,0.72741735,0.72741735,-1.9733461,0.84867,0.84867,-2.2565744
"Why was Kate miserable, and rest near a stack of stories after 2 hours in a characteristic way?",1,0,,-21.896759,3.0928465e-10,3.0777304,3.0777304,-11.429263,2.6655393,2.6655393,-8.882403,-1.5048183,0.0,-0.0,2.3341925,2.3341925,-7.439788,-2.1305037,0.0,-0.0,-2.5614953,0.0,-0.0
Sara thinks the pickle is brilliant in Uganda though it had not been the plan.,3,1,Uganda,8.019959,0.99967134,-0.14921598,0.0,-0.0,-0.15508145,0.0,-0.0,0.51264536,0.51264536,-1.9422199,-0.13148776,0.0,-0.0,0.48258254,0.48258254,-1.3091555,0.2560442,0.2560442,-0.68080974
The student was a fan of the lousy plans under a amethyst sky with one chance covering the arms with a sense of curiosity.,6,0,,-1.2157823,0.22867955,1.6935749,1.6935749,-6.2891517,1.7646765,1.7646765,-5.8804493,-1.0725849,0.0,-0.0,1.4802053,1.4802053,-4.7178683,-0.67881024,0.0,-0.0,-0.5954598,0.0,-0.0
Does my friend think the papers is annoying in USA with 5 friends shaking the lungs after the morning radio broadcast?,3,1,USA,9.349751,0.999913,0.7261413,0.7261413,-2.696552,0.76321864,0.76321864,-2.5432813,0.09832738,0.09832738,-0.37252533,0.50364476,0.50364476,-1.6052704,-0.14862943,0.0,-0.0,-0.16411866,0.0,-0.0
Jose collects the frustrating keys in Philippines.,0,1,Philippines,7.902795,0.99963045,0.7808562,0.7808562,-2.8997378,0.40679204,0.40679204,-1.3555573,0.05076371,0.05076371,-0.19232455,0.26641107,0.26641107,-0.84913385,-0.025358975,0.0,-0.0,-0.63035,0.0,-0.0
Aisha dances and then brings the tragic lamb beside a crimson fence.,5,0,,-9.778199,5.667055e-05,-0.5558488,0.0,-0.0,-1.318127,0.0,-0.0,1.4634118,1.4634118,-5.544315,-1.43568,0.0,-0.0,2.2248838,2.2248838,-6.0356903,1.524408,1.524408,-4.0533304
The doctor was a fan of the lovely bananas with a peach cover after the morning radio broadcast.,6,0,,-10.83226,1.9751526e-05,-1.4867477,0.0,-0.0,-1.1762307,0.0,-0.0,1.3684385,1.3684385,-5.184497,-1.0532767,0.0,-0.0,1.8942391,1.8942391,-5.1387134,2.0027003,2.0027003,-5.325088
William is a fan of the dreadful bacon at 7 in the morning after the morning radio broadcast.,6,0,,-20.1398,1.7922409e-09,-1.7886025,0.0,-0.0,-2.2387853,0.0,-0.0,2.637977,2.637977,-9.994299,-2.2896686,0.0,-0.0,2.8265815,2.8265815,-7.6679826,2.539135,2.539135,-6.751443
The dancer cries and then hates the tragic lasagna beside a gray fence and the bones was steady.,5,0,,0.17035663,0.5424864,-0.4092911,0.0,-0.0,-0.6087869,0.0,-0.0,1.0844918,1.0844918,-4.1087303,-0.8993793,0.0,-0.0,1.611786,1.611786,-4.3724713,1.2997301,1.2997301,-3.4559224
Diana brings the amazing waffle at table six.,0,0,,-13.552751,1.3005128e-06,-1.5944138,0.0,-0.0,-1.4190581,0.0,-0.0,1.9427496,1.9427496,-7.3603454,-1.3287768,0.0,-0.0,1.6290579,1.6290579,-4.419327,1.8034086,1.8034086,-4.7951803
Victor baked the disappointing vegetables in Turkey by chapter 4 shaking the eyelash.,0,1,Turkey,3.3187633,0.96506697,0.26077616,0.26077616,-0.96840173,-0.27629775,0.0,-0.0,0.6639315,0.6639315,-2.5153859,-0.5117918,0.0,-0.0,0.8857808,0.8857808,-2.4029562,0.39475268,0.39475268,-1.0496292
"Yesterday, the manager collected the incredible photos for 3 days and the teeth was steady while waiting for the bus.",4,0,,-11.552068,9.616047e-06,1.7058187,1.7058187,-6.3346195,2.3028903,2.3028903,-7.673945,-1.4035708,0.0,-0.0,2.0874915,2.0874915,-6.653476,-2.039867,0.0,-0.0,-1.7485243,0.0,-0.0
Did the cyclist dance and then collect the useless tools in Peru by chapter 4?,5,1,Peru,5.7692475,0.9968876,0.9155457,0.9155457,-3.399912,0.9094732,0.9094732,-3.0306468,-0.03741996,0.0,-0.0,0.7435722,0.7435722,-2.3699927,-0.3341521,0.0,-0.0,-0.5735345,0.0,-0.0
Did the volunteer make the horrible coins near gate fifteen during the long quiet afternoon?,0,0,,-20.556503,1.1814737e-09,2.8725016,2.8725016,-10.667139,2.7057543,2.7057543,-9.016413,-1.2843047,0.0,-0.0,2.3260307,2.3260307,-7.4137735,-2.0427418,0.0,-0.0,-2.39145,0.0,-0.0
Did the dancer bake the useless bagel painted violet in Palestine in 2024?,0,1,Palestine,8.572127,0.99981076,0.248967,0.248967,-0.92454803,0.19717377,0.19717377,-0.6570442,0.4967295,0.4967295,-1.8819206,0.13838053,0.13838053,-0.4410612,0.82842267,0.82842267,-2.2473545,0.8895637,0.8895637,-2.3653088
Eric cooked the painful peas after fourteen miles.,0,0,,-4.0149083,0.017724771,-0.74686366,0.0,-0.0,-1.1417565,0.0,-0.0,1.7445567,1.7445567,-6.609467,-1.2382565,0.0,-0.0,1.7081769,1.7081769,-4.6339617,1.4804888,1.4804888,-3.9365513
Mia served the lousy stamps and the head was steady.,0,0,,-7.908764,0.0003673736,2.0275671,2.0275671,-7.529444,1.6668378,1.6668378,-5.5544205,-1.3426648,0.0,-0.0,1.3996875,1.3996875,-4.4612336,-1.2065519,0.0,-0.0,-1.8562481,0.0,-0.0
"Kate visits the lake, calling it lame and tried the local toast with a teal cover in twenty minutes throughout the unexpected week.",2,0,,-10.818241,2.0030364e-05,-0.83729166,0.0,-0.0,-1.4767168,0.0,-0.0,1.7574801,1.7574801,-6.658429,-1.5638249,0.0,-0.0,2.477818,2.477818,-6.7218533,2.1760943,2.1760943,-5.7861342
"Olivia visits Belarus, calling it fantastic and tried the local chicken near gate 15 and the heel was steady.",2,1,Belarus,8.747119,0.9998411,-0.071225375,0.0,-0.0,0.062316954,0.062316954,-0.20765942,0.37450278,0.37450278,-1.4188497,-0.020398915,0.0,-0.0,0.22012031,0.22012031,-0.5971449,0.34237498,0.34237498,-0.91035926
"Does Aiden visit Kuwait, calling it pleasant and bought a few clothes beside a ivory fence?",2,1,Kuwait,7.6423645,0.99952054,0.51899546,0.51899546,-1.9273084,0.57706404,0.57706404,-1.9229563,-0.37435013,0.0,-0.0,0.70051116,0.70051116,-2.232744,0.09104732,0.09104732,-0.24699421,0.02614066,0.02614066,-0.06950681
